Casablanca Blvd. @ QEW Park & Ride,43.2047997,-79.59642790000001
Stanley Ave. @ Hwy. 420 Park & Ride,43.097245,-79.08507
Stanley Ave. @ Hwy. 420 Park & Ride,43.097075,-79.084885
St. Catharines Fairview Mall,43.178627,-79.2452545
Union Station Bus Terminal,43.644042,-79.37693900000001
Erin Mills Transitway,43.5522194,-79.7003632
Erin Mills Transitway Station,43.552124,-79.70045470000001
Erin Mills Transitway Station,43.5520363,-79.7003021
Erin Mills Transitway Station,43.552124,-79.70045470000001
Erin Mills Transitway Station,43.5520363,-79.7003021
Renforth Dr. @ Convair Dr.,43.6723671,-79.5936432
Renforth Dr. @ Convair Dr.,43.6720657,-79.5930939
Weber St. E. @ Montgomery Rd.,43.4387054,-80.4595566
Weber St. E. @ Montgomery Rd.,43.4387245,-80.4601898
Yonge St. @ Victoria St.,44.3249016,-79.6195755
Main St. @ Westlawn Cres.,43.96857070000001,-79.2601318
Main St. @ Weldon Rd.,43.9682426,-79.2604752
Main St. @ Sandale Rd.,43.966266600000004,-79.2703018
Main St. @ Sandiford Dr.,43.9659386,-79.27085109999999
Hwy. 48 @ Hoover Park Dr.,43.9569321,-79.2795105
Hwy. 48 @ Hoover Park Dr.,43.956596399999995,-79.27912140000001
Kitchener GO Bus,43.455573,-80.49254300000001
Main St. W. @ Haddon Ave. S.,43.258091,-79.91185
Sportsworld Dr. @ Hwy. 8 Park & Ride,43.4099274,-80.3925095
Main St. @ Tenth Line,43.9750862,-79.2313843
Main St. @ Tenth Line,43.9745674,-79.2321472
Keele St. @ Peak Point Blvd.,43.8872604,-79.5200119
Keele St. @ Peak Point Blvd.,43.8868027,-79.5196609
Williams Pkwy. @ Hwy. 410 Park & Ride,43.716468,-79.75137600000001
Keele St. @ Kirby Rd.,43.8918114,-79.5210342
Keele St. @ Kirby Rd.,43.8916321,-79.5207977
Tenth Line @ Sleepy Hollow Ln.,44.0002556,-79.2371979
Tenth Line @ Sleepy Hollow Ln.,44.0000153,-79.2369232
Trafalgar Rd. @ Hwy. 407 Park & Ride,43.506545,-79.745813
Keele St. @ Church St.,43.852829,-79.5120239
Major Mackenzie Dr. E. @ Keele St.,43.8550568,-79.5116119
Maple GO Bus,43.859853,-79.505926
Wilfrid Laurier University,43.475265500000006,-80.5272827
Wilfrid Laurier University,43.4751816,-80.52799990000001
University of Waterloo,43.4731293,-80.541687
Yonge St. @ London Rd.,44.0641289,-79.48249820000001
YMCA Blvd. @ Kennedy Rd.,43.853572799999995,-79.3085709
YMCA Blvd. @ Kennedy Rd.,43.853263899999995,-79.3093185
Keele St. @ Barrhill Rd.,43.8502159,-79.51120759999999
Yonge St. @ Clark Ave. E.,43.8069839,-79.42214969999999
Main St. @ Stouffer St.,43.9733505,-79.23809809999999
Tenth Line @ Aintree Dr.,43.9778366,-79.2319031
Queen St. N. @ Columbia Way,43.89158629999999,-79.754982
Hwy. 48 @ 16th Ave.,43.8920631,-79.2641983
Main St. N. @ 16th Ave.,43.89190670000001,-79.2639542
Bullock Dr. @ Laidlaw Blvd.,43.8744316,-79.2800446
Bullock Dr. @ Laidlaw Blvd.,43.874855,-79.2794647
Bullock Dr. @ McCowan Rd.,43.8729172,-79.2848587
Bullock Dr. @ McCowan Rd.,43.8728409,-79.28559109999999
Upper Canada Mall,44.057994799999996,-79.48088840000001
Yonge St. @ Green Ln. W. (Green Lane Centre),44.0712051,-79.4845886
Yonge St. @ Green Ln. E. (Silver City),44.0705605,-79.4841385
Yonge St. @ Spruce Ave.,43.8511429,-79.4323959
Yonge St. @ Yongehurst Dr.,43.8627815,-79.43547059999999
Yonge St. @ Weldrick Rd. W.,43.8605232,-79.43493649999999
Yonge St. @ Weldrick Rd. E.,43.859992999999996,-79.4343033
Yonge St. @ Uplands Ave.,43.8269348,-79.42678070000001
Yonge St. @ Thornhill Ave.,43.825321200000005,-79.4267273
Yonge St. @ Scott Dr.,43.8467216,-79.43167109999999
Yonge St. @ Royal Orchard Blvd.,43.8227158,-79.42579649999999
Yonge St. @ Royal Orchard Blvd.,43.8223343,-79.42603299999999
Yonge St. @ Observatory Ln.,43.8581696,-79.4340744
Yonge St. @ Oak Ave.,43.8500443,-79.4324112
Yonge St. @ Northern Heights Dr.,43.849144,-79.43186949999999
Yonge St. @ Meadowview Ave.,43.802009600000005,-79.42131040000001
Yonge St. @ May Ave.,43.8640823,-79.4357605
Yonge St. @ May Ave.,43.863906899999996,-79.435379
Yonge St. @ Major Mackenzie Dr. E.,43.8708229,-79.43690490000002
Yonge St. @ Kingston Rd.,44.060993200000006,-79.48169709999999
Yonge St. @ John St.,43.8139114,-79.4238434
Yonge St. @ Thornridge Dr.,43.813579600000004,-79.42401120000001
Yonge St. @ Hwy. 407,43.8365974,-79.42935179999999
Yonge St. @ Hopkins St.,43.869670899999996,-79.43701170000001
Yonge St. @ High Tech Rd.,43.841510799999995,-79.43049620000001
Yonge St. @ High Tech Rd.,43.8413315,-79.43001559999999
Yonge St. @ Harding Blvd. W.,43.8667831,-79.4363785
Yonge St. @ Harding Blvd.,43.86637879999999,-79.4359741
Yonge St. @ Green Ln. E.,44.0726738,-79.48459629999999
Yonge St. @ Glen Cameron Rd.,43.8051033,-79.42171479999999
Yonge St. @ Glen Cameron Rd.,43.8057404,-79.42220309999999
Yonge St. @ Garden Ave.,43.838455200000006,-79.42977909999999
Yonge St. @ Elmwood Ave.,43.869281799999996,-79.4366684
Yonge St. @ Elgin St.,43.810688,-79.4231033
Yonge St. @ Edgar Ave.,43.8484573,-79.4321365
Yonge St. @ Doncaster Ave.,43.8016968,-79.4208908
Yonge St. @ Dawson Manor Blvd.,44.0614586,-79.4821243
Yonge St. @ Clark Ave. W.,43.807311999999996,-79.4226227
Yonge St. @ Clarissa Dr.,43.8620453,-79.4350204
Yonge St. @ Centre St.,43.8164711,-79.4247208
Yonge St. @ Bunker Rd.,43.8288956,-79.42729190000001
Yonge St. @ Bunker Rd.,43.828952799999996,-79.4275894
Yonge St. @ Bristol Rd.,44.0678329,-79.48333740000001
Yonge St. @ Bonshaw Ave.,44.064632399999994,-79.48303220000001
Yonge St. @ Beresford Dr.,43.8440056,-79.430687
Yonge St. @ Bay Thorn Dr.,43.8248672,-79.42629240000001
Yonge St. @ Bantry Ave.,43.846859,-79.4313583
Yonge St. @ Baif Blvd. (Hillcrest Mall),43.8587418,-79.4345093
Yonge St. @ Aspenwood Dr.,44.068172499999996,-79.48380279999999
Yonge St. @ Carrville Rd.,43.853271500000005,-79.4332428
Main St. @ Stouffer St.,43.9731178,-79.2386246
Main St. @ Market St.,43.9712067,-79.24722290000001
Main St. @ Church St. N.,43.9717598,-79.24520109999999
Langstaff Rd. E. @ Bayview Ave.,43.834636700000004,-79.4062042
Keele St. @ Teston Rd.,43.8732071,-79.51638790000001
Keele St. @ Teston Rd.,43.8736916,-79.5169067
Keele St. @ Drummond Dr.,43.86800770000001,-79.51551059999998
Keele St. @ Drummond Dr.,43.8673172,-79.51499940000001
Hwy. 7 @ Swansea Rd.,43.864101399999996,-79.29800420000001
Hwy. 7 @ Swansea Rd.,43.8637314,-79.2985458
Yonge St. @ Old Yonge St.,44.082943,-79.48707579999999
Bullock Dr. @ Hwy. 7,43.865608200000004,-79.2921219
Bullock Dr. @ Hwy. 7,43.8661575,-79.2920685
Bayview Ave. @ Langstaff Rd. E.,43.8349037,-79.4053802
Tenth Line @ Aintree Dr.,43.978157,-79.2320175
Wellington St. E. @ Stronach Blvd.,44.0072441,-79.4335251
Wellington St. E. @ Mavrinac Blvd.,44.0076904,-79.4332504
Trafalgar Rd. @ Leighland Ave.,43.4647789,-79.68802640000001
Trafalgar Rd. @ Rosegate Way,43.4822998,-79.7117538
Trafalgar Rd. @ White Oaks Blvd.,43.466686200000005,-79.6899948
Main St. S. @ George St.,43.65118029999999,-79.92851259999999
Brock Rd. S. @ Old Brock Rd.,43.4719391,-80.1498718
Brock Rd. S. @ Maple Leaf Ln.,43.4715347,-80.15001679999999
Gordon St. @ Clairfields Dr. W.,43.5049019,-80.1943359
Gordon St. @ Arkell Rd.,43.51402279999999,-80.199501
